Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
humerus_R,-0.075,1.38777878078145E-17,-0.0125,0,0,0,0.0519272118011655,3.88070998990836E-06,-2.11758236813575E-22,7.82529906022303E-22,0.000130596276371464,-1.15008020717053E-22,0.000134260622978868,0,0,0,0,0,0,package://little_boy_sim/meshes/humerus_R.STL,0,0,0.752941176470588,1,0,0,0,0,0,0,package://little_boy_sim/meshes/humerus_R.STL,,humerus-2,Origin_servo_R1,Axis_servo_R1,servo_R1,continuous,0,0.035,-0.015,1.5707963267949,-0.773478876126905,-1.5707963267949,shoulder_R,0,0,1,,,,,,,,,,,,
ulna_R,0.0545874765333507,-5.55111512312578E-17,0.00998412959816891,0,0,0,0.0623918688838126,4.68999147843948E-06,1.94605819631676E-19,-7.48643693300273E-22,0.00024547580253465,8.61256928243796E-23,0.000249905827892741,0,0,0,0,0,0,package://little_boy_sim/meshes/ulna_R.STL,0.909803921568627,0.443137254901961,0.0313725490196078,1,0,0,0,0,0,0,package://little_boy_sim/meshes/ulna_R.STL,,ulna_-1,Origin_elbow_R,Axis_elbow_R,elbow_R,continuous,-0.15,0,0,3.14159265358979,0,-1.57079632679489,humerus_R,0,0,1,,,,,,,,,,,,
palm_R,-0.0125000000000034,0.0120255662044686,0.0177078963677058,0,0,0,0.045714101606315,1.44625861769414E-05,-4.2505766661361E-22,1.65841161362959E-20,1.14249586142426E-05,1.96430007002868E-06,1.69837601342722E-05,0,0,0,0,0,0,package://little_boy_sim/meshes/palm_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_sim/meshes/palm_R.STL,,wrist-4,Origin_wrist_R,Axis_wrist_R,wrist_R,continuous,0.15,0,0,0.768899666551492,1.5707963267949,0,ulna_R,1,0,0,,,,,,,,,,,,
carpal_outer_R,1.46313516857788E-13,0.00249999999999413,-0.0200000000000015,0,0,0,0.00236128315516283,4.51879117250703E-07,-1.88263741598242E-24,3.10786858147573E-18,4.66072959289764E-07,1.71510730134042E-23,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy_sim/meshes/carpal_outer_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_sim/meshes/carpal_outer_R.STL,,gripper_servo_shaft_link-2,Origin_servo_R3_outer,Axis_servo_R3_outer,servo_R3_outer,continuous,-0.0235,0,0.0418,3.1416,0,3.1416,palm_R,0,1,0,,,,,,,,,,,,
finger_outer_R,0.00511306770476268,0.00249999999999997,-0.00728422296123232,0,0,0,0.00771718769015706,3.08987109886467E-06,2.00260426299088E-21,-9.12550467897191E-07,3.5602242658163E-06,6.72497838005611E-21,5.02508115660626E-07,0,0,0,0,0,0,package://little_boy_sim/meshes/finger_outer_R.STL,0.752941176470588,0,0.752941176470588,1,0,0,0,0,0,0,package://little_boy_sim/meshes/finger_outer_R.STL,,finger-2,Origin_finger_outer_joint_R,Axis_finger_outer_joint_R,finger_outer_joint_R,continuous,0,0,-0.0400000000000017,0,0,0,carpal_outer_R,0,1,0,,,,,,,,,,,,
carpal_inner_R,-9.99200722162641E-16,-0.00249999999999446,-0.0200000000000016,0,0,0,0.00236128315516282,4.51879117250703E-07,-2.9121904721501E-24,-6.67803951536478E-23,4.66072959289763E-07,5.32497519331012E-24,2.40325218522389E-08,0,0,0,0,0,0,package://little_boy_sim/meshes/carpal_inner_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_sim/meshes/carpal_inner_R.STL,,gripper_servo_shaft_link-6,Origin_servo_R3_inner,Axis_servo_R3_inner,servo_R3_inner,continuous,-0.00150000000000346,0,0.0418000000000001,-3.14159265358978,4.86241093239498E-05,0,palm_R,0,1,0,,,,,,,,,,,,
finger_inner_R,0.0051130677047645,-0.00249999999999825,-0.00728422296123293,0,0,0,0.00771718769015705,3.08987109886467E-06,-1.10015021469553E-21,-9.12550467897194E-07,3.5602242658163E-06,-3.8248831524452E-21,5.02508115660627E-07,0,0,0,0,0,0,package://little_boy_sim/meshes/finger_inner_R.STL,0.752941176470588,0,0.752941176470588,1,0,0,0,0,0,0,package://little_boy_sim/meshes/finger_inner_R.STL,,finger-4,Origin_finger_inner_joint_R,Axis_finger_inner_joint_R,finger_inner_joint_R,continuous,0,0,-0.0400000000000016,0,4.86241093239498E-05,0,carpal_inner_R,0,1,0,,,,,,,,,,,,
wheel_L1,0,0.0172695781169907,-1.38777878078145E-17,0,0,0,0.082261679681697,2.59481111948719E-05,1.08436657728232E-21,2.58493941422821E-22,4.33989088629492E-05,3.71855063805022E-22,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_L1.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_L1.STL,,wheel-1,Origin_motor_L1,Axis_motor_L1,motor_L1,continuous,-0.15,0.12,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_L2,0,0.0172695781169906,-2.81553418810606E-19,0,0,0,0.082261679681697,2.59481111948719E-05,-1.64633806974664E-22,5.68686671130207E-22,4.33989088629492E-05,6.71217207506519E-22,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_L2.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_L2.STL,,wheel-2,Origin_motor_L2,Axis_motor_L2,motor_L2,continuous,-0.15,0,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_L3,3.46944695195361E-18,0.0172695781169907,0,0,0,0,0.082261679681697,2.59481111948719E-05,4.26103692100804E-25,-1.55096364853689E-22,4.33989088629492E-05,-1.88337849847828E-22,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_L3.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_L3.STL,,wheel-3,Origin_motor_L3,Axis_motor_L3,motor_L3,continuous,-0.15,-0.12,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R1,0,0.0172695781169907,0,0,0,0,0.082261679681697,2.59481111948719E-05,-7.78153829551795E-22,-1.76502894377771E-22,4.33989088629492E-05,-3.39009326192678E-21,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_R1.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_R1.STL,,wheel-4,Origin_motor_R1,Axis_motor_R1,motor_R1,continuous,0.15,0.12,0.016,1.5708,1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R2,0,0.0172695781169907,1.07703381086173E-17,0,0,0,0.082261679681697,2.59481111948719E-05,-1.8968223393661E-21,3.36042123849668E-22,4.33989088629492E-05,-3.80982448472854E-21,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_R2.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_R2.STL,,wheel-5,Origin_motor_R2,Axis_motor_R2,motor_R2,continuous,0.15,0,0.016,1.5708,1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R3,0,0.0172695781169906,0,0,0,0,0.082261679681697,2.59481111948719E-05,1.01688968865096E-21,2.11853960351258E-21,4.33989088629492E-05,-4.75511548327406E-21,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_R3.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_sim/meshes/wheel_R3.STL,,wheel-6,Origin_motor_R3,Axis_motor_R3,motor_R3,continuous,0.15,-0.12,0.016,1.5707963267949,1.5707963267949,0,robot_body,0,1,0,,,,,,,,,,,,
