Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
metacarpal_3_L,2.41667796885281E-13,0.00249999999886959,-0.020000000000073,0,0,0,0.00236128315516283,4.51879117250705E-07,9.85991589449483E-23,-2.29980156317975E-18,4.66072959289765E-07,-4.28431154311937E-20,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_3_L.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_3_L.STL,,gripper_servo_shaft_link-1,Origin_metacarpal_3_servo_L,Axis_metacarpal_3_servo_L,metacarpal_3_servo_L,continuous,-0.0035,0,0.0418,3.1416,0,3.1416,wrist_L,0,1,0,,,,,,,,,,,,
finger_B_L,0.00511306770490098,0.00749999999886694,-0.00728422296129155,0,0,0,0.00771718769015706,3.08987109886708E-06,-8.53575945899595E-20,-9.12550467893775E-07,3.56022426581631E-06,-2.90191088905547E-19,5.02508115658215E-07,0,0,0,0,0,0,package://little_boy_urdf/meshes/finger_B_L.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/finger_B_L.STL,,finger-1,Origin_finger_B_servo_joint_L,,finger_B_servo_joint_L,continuous,0,-0.005,-0.04,0,0,0,metacarpal_3_L,0,0,1,,,,,,,,,,,,
metacarpal_4_L,2.07750483482982E-13,0.0024999999988716,-0.0200000000000364,0,0,0,0.00236128315516283,4.51879117250705E-07,9.84943106563718E-23,-2.30037306044047E-18,4.66072959289765E-07,-4.28447633300703E-20,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_4_L.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_4_L.STL,,gripper_servo_shaft_link-3,Origin_metacarpal_4_joint_L,Axis_metacarpal_4_joint_L,metacarpal_4_joint_L,continuous,-0.024713,0,0.020587,3.1416,0,3.1416,wrist_L,0,1,0,,,,,,,,,,,,
servo_shaft_L,0.0250000000000005,1.19747961546679E-14,0.00249999999998604,0,0,0,0.0141430516117517,1.01149544349088E-06,6.89537758624204E-21,4.45393602417327E-21,6.54527770083572E-06,1.25493966470477E-18,7.49784376261097E-06,0,0,0,0,0,0,package://little_boy_urdf/meshes/servo_shaft_L.STL,0.501960784313725,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/servo_shaft_L.STL,,shaft-1,Origin_servo_L2,Axis_servo_L2,servo_L2,continuous,0,0.07,0.055,1.5708,-0.11279,1.5708,shoulder_L,0,0,1,,,,,,,,,,,,
triceps_L,0.00250000000029808,-6.0507154842071E-15,-0.0750000000000162,0,0,0,0.0163744467859455,3.74341893949681E-05,3.16112727647383E-19,4.307132957629E-17,3.69293397137599E-05,-3.62635980543247E-21,5.73076542816348E-07,0,0,0,0,0,0,package://little_boy_urdf/meshes/triceps_L.STL,0,0,1,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/triceps_L.STL,,triceps_-1,Origin_triceps_shaft_joint_L,Axis_triceps_shaft_joint_L,triceps_shaft_joint_L,continuous,0.05,0,0.005,1.9502,-1.5708,0,servo_shaft_L,1,0,0,,,,,,,,,,,,
humSupport_L,-0.0749999999999453,8.58479953791402E-14,0.012499999999954,0,0,0,0.0330002209841783,1.14721075515941E-06,8.04681299891585E-21,-7.00483995253702E-17,7.52734537911621E-05,-9.51672403526677E-19,7.62831636255541E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/humSupport_L.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/humSupport_L.STL,,arm_support_link-1,Origin_humSupport_shoulder_joint_L,Axis_humSupport_shoulder_joint_L,humSupport_shoulder_joint_L,continuous,0,0.075,0.01,1.5708,-0.77972,-1.5708,shoulder_L,0,0,1,,,,,,,,,,,,
shoulder_R,-0.0176282080549164,0.0370896616143596,0.0081508060998698,0,0,0,0.283423667764616,0.000265257278790206,-2.07816321178574E-21,-7.10003077447253E-09,0.000259412903702561,-1.91724092848441E-06,0.000144352415869328,0,0,0,0,0,0,package://little_boy_urdf/meshes/shoulder_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/shoulder_R.STL,,R_shoulder-1,Origin_servo_R0,Axis_servo_R0,servo_R0,continuous,0.085,0.04,0.06,1.5708,0,0,robot_body,0,1,0,,,,,,,,,,,,
humerus_R,-0.18139560327071,0.0270180607123726,-0.0975000000000175,0,0,0,0.0519272118011655,3.88070998990834E-06,-1.76710342796797E-16,-3.60953505572571E-17,0.000130596276371464,-1.03885752512105E-18,0.000134260622978868,0,0,0,0,0,0,package://little_boy_urdf/meshes/humerus_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/humerus_R.STL,,humerus-2,Origin_servo_R1,Axis_servo_R1,servo_R1,continuous,-0.085,-0.06,0.04,1.5708,-0.77348,-1.5708,shoulder_R,0,0,1,,,,,,,,,,,,
elbow_R,-0.00793696847263409,0.0282227462443854,0.00749999999998885,0,0,0,0.0427619510241515,1.36758061050991E-05,1.99613319993036E-06,4.0551424973032E-23,6.30957779977599E-06,-2.97817712724721E-24,1.83818107414694E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/elbow_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/elbow_R.STL,,elbow-2,Origin_elbow_humerus_joint_R,,elbow_humerus_joint_R,continuous,-0.2564,0.027018,-0.09,3.1416,0,-2.3397,humerus_R,0,0,1,,,,,,,,,,,,
ulnaSupport_R,-0.0750000000002882,-6.42819131257966E-13,-0.00749999999998884,0,0,0,0.0330002209841782,1.1472107551594E-06,-6.73613327457586E-16,-4.58181278183729E-21,7.5273453791162E-05,-4.39979213015607E-22,7.6283163625554E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/ulnaSupport_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/ulnaSupport_R.STL,,arm_support_link-4,Origin_ulnaSupport_elbow_joint_R,Axis_ulnaSupport_elbow_joint_R,ulnaSupport_elbow_joint_R,continuous,0,0.05,0,3.1416,0,2.3727,elbow_R,0,0,1,,,,,,,,,,,,
ulna_R,0.0545874765336343,-4.83280082619331E-13,0.0149841295981894,0,0,0,0.0623918688838127,4.68999147843957E-06,2.19191183859792E-15,-2.05908564508752E-21,0.000245475802534651,2.21274712294068E-22,0.000249905827892741,0,0,0,0,0,0,package://little_boy_urdf/meshes/ulna_R.STL,0.909803921568627,0.443137254901961,0.0313725490196078,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/ulna_R.STL,,ulna_-1,Origin_ulna_humerus_joint_R,Axis_ulna_humerus_joint_R,ulna_humerus_joint_R,continuous,-0.2564,0.027018,-0.08,3.1416,0,-1.5708,humerus_R,0,0,1,,,,,,,,,,,,
wrist_R,0.0074999999999464,0.0120255662033048,0.0177078963668985,0,0,0,0.0457141016063151,1.44625861769414E-05,-2.75810195551636E-19,-3.3579156107031E-19,1.1424958614247E-05,1.96430007003489E-06,1.69837601342679E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/wrist_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/wrist_R.STL,,wrist-4,Origin_wrist_ulna_joint_R,,wrist_ulna_joint_R,continuous,0.15,0,0.025,0.7689,1.5708,0,ulna_R,0,0,1,,,,,,,,,,,,
metacarpal_1_R,1.12340692304258E-12,0.00249999999881548,-0.0199999999991954,0,0,0,0.00236128315516283,4.51879117250703E-07,5.02582089036964E-24,2.50181689419407E-17,4.66072959289763E-07,-1.06433781781596E-20,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_1_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_1_R.STL,,gripper_servo_shaft_link-4,Origin_metacarpal_1_joint_R,Axis_metacarpal_1_joint_R,metacarpal_1_joint_R,continuous,-0.024713,0,0.020587,-3.1416,0,3.1416,wrist_R,0,1,0,,,,,,,,,,,,
metacarpal_2_R,1.11419207193819E-12,0.00249999999881495,-0.0199999999992157,0,0,0,0.00236128315516283,4.51879117250703E-07,9.32171277535216E-24,2.50186666434093E-17,4.66072959289763E-07,-1.06488711744148E-20,2.40325218522389E-08,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_2_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_2_R.STL,,gripper_servo_shaft_link-2,Origin_metacarpal_2_servo_R,Axis_metacarpal_2_servo_R,metacarpal_2_servo_R,continuous,-0.0035,0,0.0418,-3.1416,0,3.1416,wrist_R,0,1,0,,,,,,,,,,,,
finger_A_R,0.00511306770568389,0.00749999999856431,-0.007284222960454,0,0,0,0.00771718769015706,3.08987109886493E-06,-2.18160614754736E-20,-9.12550467896838E-07,3.56022426581631E-06,-7.33870503553983E-20,5.02508115660376E-07,0,0,0,0,0,0,package://little_boy_urdf/meshes/finger_A_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/finger_A_R.STL,,finger-2,Origin_finger_A_servo_joint_R,,finger_A_servo_joint_R,continuous,0,-0.005,-0.04,0,0,0,metacarpal_2_R,0,0,1,,,,,,,,,,,,
metacarpal_3_R,-8.8719309676577E-13,-0.00249999999866067,-0.0199999999991767,0,0,0,0.00236128315516283,4.51879117250704E-07,6.57002236933468E-23,-9.24351419837797E-18,4.66072959289764E-07,2.30298844009098E-20,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_3_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_3_R.STL,,gripper_servo_shaft_link-6,Origin_metacarpal_3_servo_R,Axis_metacarpal_3_servo_R,metacarpal_3_servo_R,continuous,0.0185,0,0.0418,3.1416,4.8624E-05,0,wrist_R,0,1,0,,,,,,,,,,,,
finger_B_R,0.00511306770295777,0.00750000000162716,-0.00728422296045389,0,0,0,0.00771718769015706,3.08987109886293E-06,8.14763998644894E-20,-9.12550467899655E-07,3.56022426581631E-06,2.58436245575096E-19,5.02508115662364E-07,0,0,0,0,0,0,package://little_boy_urdf/meshes/finger_B_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/finger_B_R.STL,,finger-4,Origin_finger_B_servo_joint_R,,finger_B_servo_joint_R,continuous,0,-0.01,-0.04,0,4.8624E-05,0,metacarpal_3_R,0,0,1,,,,,,,,,,,,
metacarpal_4_R,-9.80771019953863E-13,-0.00249999999856372,-0.0199999999992274,0,0,0,0.00236128315516283,4.51879117250703E-07,3.55844615163505E-23,-1.79827973918679E-17,4.66072959289764E-07,2.94665127893087E-20,2.4032521852239E-08,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_4_R.STL,0.250980392156863,0.250980392156863,0.250980392156863,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/metacarpal_4_R.STL,,gripper_servo_shaft_link-8,Origin_metacarpal_4_joint_R,Axis_metacarpal_4_joint_R,metacarpal_4_joint_R,continuous,0.039713,0,0.020587,3.1416,4.8624E-05,0,wrist_R,0,1,0,,,,,,,,,,,,
servo_shaft_R,0.0250000000000169,1.08336950521704E-13,-0.00249999999998053,0,0,0,0.0141430516117517,1.01149544349088E-06,-3.69253425443672E-21,-1.11706760111321E-21,6.54527770083571E-06,9.00699571608411E-19,7.49784376261096E-06,0,0,0,0,0,0,package://little_boy_urdf/meshes/servo_shaft_R.STL,0.501960784313725,0.501960784313725,0.501960784313725,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/servo_shaft_R.STL,,shaft-2,Origin_servo_R2,Axis_servo_R2,servo_R2,continuous,0,0.07,0.055,1.5708,-0.14108,1.5708,shoulder_R,0,0,1,,,,,,,,,,,,
triceps_R,-0.00250000000013904,-1.47104550762833E-14,-0.075000000000029,0,0,0,0.0163744467859455,3.74341893949682E-05,9.55610909851871E-20,1.2832030193051E-17,3.69293397137599E-05,-1.67289007082724E-20,5.73076542816348E-07,0,0,0,0,0,0,package://little_boy_urdf/meshes/triceps_R.STL,0,0,1,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/triceps_R.STL,,triceps_-2,Origin_triceps_shaft_joint_R,Axis_triceps_shaft_joint_R,triceps_shaft_joint_R,continuous,0.05,0,-0.005,1.9283,-1.5708,0,servo_shaft_R,1,0,0,,,,,,,,,,,,
humSupport_R,-0.0749999999999438,5.82589532172051E-14,-0.0125000000001841,0,0,0,0.0330002209841783,1.14721075515939E-06,4.13987352970539E-20,-4.98558012775579E-17,7.52734537911622E-05,-6.93830642202458E-19,7.62831636255542E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/humSupport_R.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/humSupport_R.STL,,arm_support_link-2,Origin_humSupport_shoulder_joint_R,Axis_humSupport_shoulder_joint_R,humSupport_shoulder_joint_R,continuous,0,0.075,0.01,1.5708,-0.76778,-1.5708,shoulder_R,0,0,1,,,,,,,,,,,,
wheel_L1,0,0.0172695781169907,-1.38777878078145E-17,0,0,0,0.082261679681697,2.59481111948719E-05,1.10232591508909E-21,2.53950102608748E-22,4.33989088629492E-05,4.02941112477308E-22,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_L1.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_L1.STL,,wheel-1,Origin_motor_L1,Axis_motor_L1,motor_L1,continuous,-0.15,0.12,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_L2,0,0.0172695781169907,-3.2177533578355E-19,0,0,0,0.082261679681697,2.59481111948719E-05,-1.97992605185143E-22,5.68686671130207E-22,4.33989088629492E-05,6.89557197580604E-22,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_L2.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_L2.STL,,wheel-2,Origin_motor_L2,Axis_motor_L2,motor_L2,continuous,-0.15,0,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_L3,3.46944695195361E-18,0.0172695781169907,0,0,0,0,0.082261679681697,2.59481111948719E-05,-4.21207142656656E-23,-1.50249603452011E-22,4.33989088629492E-05,-1.63395674882131E-22,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_L3.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_L3.STL,,wheel-3,Origin_motor_L3,Axis_motor_L3,motor_L3,continuous,-0.15,-0.12,0.0162,1.5708,-1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R1,0,0.0172695781169907,0,0,0,0,0.082261679681697,2.59481111948719E-05,-8.08693643645369E-22,-1.55096364853694E-22,4.33989088629492E-05,-3.36159706916526E-21,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_R1.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_R1.STL,,wheel-4,Origin_motor_R1,Axis_motor_R1,motor_R1,continuous,0.15,0.12,0.016,1.5708,1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R2,0,0.0172695781169907,1.07920202357356E-17,0,0,0,0.082261679681697,2.59481111948719E-05,-1.88962811489999E-21,3.26550549438048E-22,4.33989088629492E-05,-3.81806257800857E-21,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_R2.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_R2.STL,,wheel-5,Origin_motor_R2,Axis_motor_R2,motor_R2,continuous,0.15,0,0.016,1.5708,1.5708,0,robot_body,0,1,0,,,,,,,,,,,,
wheel_R3,0,0.0172695781169907,0,0,0,0,0.082261679681697,2.59481111948719E-05,9.85451180510841E-22,2.11965031966713E-21,4.33989088629492E-05,-4.73520043269381E-21,2.59481111948719E-05,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_R3.STL,1,0,0,1,0,0,0,0,0,0,package://little_boy_urdf/meshes/wheel_R3.STL,,wheel-6,Origin_motor_R3,Axis_motor_R3,motor_R3,continuous,0.15,-0.12,0.016,1.5707963267949,1.5707963267949,0,robot_body,0,1,0,,,,,,,,,,,,
